id,ms,date,puzzle,scramble,plus2,dnf
BdAuBBeMI,26423,2020-12-08T16:00:09.121Z,3x3x3,"F' L2 R2 F' D2 B U2 B2 L2 F R D' B R' U L B' U2 L2 R",,
tn_Ok6uPu,18147,2020-12-08T16:00:53.112Z,3x3x3,"D2 R2 B2 L' F2 R' B2 U2 L D2 B2 F' L' R' B' U' R2 F' L2 B L'",,
yPGitufh9,20878,2020-12-08T16:01:42.933Z,3x3x3,"B' R2 B' U2 F R2 F' D2 B2 D2 F2 U B' L' F D' F2 R' B L R",,
82MQW1uH8,22892,2020-12-08T16:10:05.551Z,3x3x3,"D2 L2 U2 B' R2 B2 U2 L2 F D2 F' U' L2 B F D L2 B' L U' F2",,
z318BqVh7,23735,2020-12-08T16:12:09.820Z,3x3x3,"F2 D F2 R2 U' D R2 L' D' F U2 R2 F U2 B' R2 F D2 L2 F",,
6HqWnBq0k,18639,2020-12-08T16:12:52.289Z,3x3x3,"U' L D' L2 U L' F' R2 B R2 F2 L2 U2 F2 B2 R2 D B2 R2 D'",,
7gCFfiSVz,22266,2020-12-08T16:15:04.442Z,3x3x3,"L' F B2 D L2 D R2 D' R L2 U2 F U2 D2 R2 B' L2 B D2 B2",,
T2BEqGWXn,24606,2020-12-08T16:15:54.349Z,3x3x3,"B U' D R F R2 F' D B' L U L2 F2 U2 D R2 U' F2 D' B2",,
MpREVMmMl,20010,2020-12-08T16:16:32.024Z,3x3x3,"R2 U' B2 R2 F2 R2 U' F2 L2 D R2 F L B D' U' B D R' U2 F2",,
4z78hZ5Om,21961,2020-12-08T16:17:15.531Z,3x3x3,"R2 U2 R2 B U2 B R2 U2 L2 B2 L2 U' F2 L D' R' U' F D2 F2 L2",,
WWATjc5BG,19144,2020-12-08T16:17:55.134Z,3x3x3,"L2 U2 L2 F' D2 F' L2 F2 R2 B' F2 L' F D U R' D' L2 B' L F2",,
5wR4zTkdE,23270,2020-12-08T16:18:35.930Z,3x3x3,"D2 F U2 B D2 R2 U2 L2 F' U2 F D' B U2 R D2 F U' F R F'",,
KMP2jwlKN,22188,2020-12-08T17:32:29.718Z,3x3x3,"B2 L D2 B2 L R B2 F2 L F2 D' L' U2 L2 U B R2 F' R B2",,
kxHzi_48B,23995,2020-12-08T17:33:11.525Z,3x3x3,"F' L' U' L2 F2 B U' D2 R' U' R2 U' B2 U F2 R2 D L2 U L2",,
UlQcUZwA8,17128,2020-12-08T17:34:57.941Z,3x3x3,"B2 D2 B2 U F B2 U L U' D' L2 D R2 L2 F2 U' L2 F2 B2",,
MuisaH05X,21572,2020-12-08T17:35:41.090Z,3x3x3,"D' L2 F R B2 R D' B R L' U' R2 B2 D' B2 D F2 B2 U2 B2 D'",,
y1_DcLhvs,20094,2020-12-08T17:37:48.713Z,3x3x3,"R2 U B2 D' B2 L2 U2 R2 U2 R2 F' U2 B R' F' R2 F' R' D2 R",,
nY3unTREc,20142,2020-12-08T17:38:27.855Z,3x3x3,"F B2 U F' U D2 B' L' D' R2 L' F2 R' B2 U2 R' U2 R U2",,
SfToN6naT,21512,2020-12-08T17:39:07.365Z,3x3x3,"R2 D U R2 D' F2 R2 D' R2 F2 L2 B' D L2 U' B L R2 D2 B D",,
5E59QmSXN,18828,2020-12-08T17:39:44.446Z,3x3x3,"B2 L2 U' R2 U' L2 U L2 D2 B2 F2 R D2 U' F' D2 U' F L B2 D'",,
1E1A6v8xB,21306,2020-12-08T17:40:31.433Z,3x3x3,"L2 B2 D R2 D F2 L2 D2 B2 U2 L U2 R B2 F' U' L2 F2 L D F'",,
5v9nrcVfJ,22897,2020-12-08T17:41:12.626Z,3x3x3,"R' L2 U' F' U' F2 L' D2 B R F2 R' U2 R B2 U2 D2 R' U2",,
D_I5b1CE-,20378,2020-12-08T17:42:04.180Z,3x3x3,"R' U B D' R2 F' B R F' D2 R2 B2 D2 F2 L' F2 L2 B2 D2 B2",,
m86WMo8vm,23442,2020-12-08T17:42:55.400Z,3x3x3,"R D2 R' F2 L R' F2 U2 R' F2 R2 D' F U B2 R' F L D' F",,
G74WLwo9L,17393,2020-12-08T17:43:31.024Z,3x3x3,"F' D' R' L D2 L D F B U2 D' L2 U B2 D' R2 F2 D2 R2 D",,
hbG1eRO7m,21523,2020-12-08T17:44:11.223Z,3x3x3,"U2 R D2 B2 R F2 D' R' D2 F R2 F2 B2 D2 F2 D B2 U' L2 B2",,
7ya6P3mLc,19120,2020-12-08T17:45:00.824Z,3x3x3,"F2 U F2 L2 D' L2 U L2 U2 B2 R' F' U' B2 L2 B D' F L D2 U'",,
jlFzwmZRR,22752,2020-12-08T17:45:46.726Z,3x3x3,"R B D' B2 L D' F U F' U F2 B U2 L2 U2 L2 F2 B U2 R2 B",,
pI9BsrNxb,21677,2020-12-08T17:47:08.139Z,3x3x3,"R2 U2 B2 F2 L2 R B2 U2 R D2 R D' F' D2 B2 D2 U B' L U2 R",,
5YWh2zni7,27636,2020-12-08T17:47:56.976Z,3x3x3,"D B2 D2 B2 U' L2 U2 R2 U L2 R2 B' L' B' U2 L U' B' L' U F'",,
rDJ3S4BS2,24877,2020-12-08T17:48:36.437Z,3x3x3,"D2 R U D2 F B' U' R U' F R2 U2 F2 B L2 U2 F' D2 B",,
0m_EAi6mE,27147,2020-12-08T17:49:22.847Z,3x3x3,"D2 F2 D2 L2 U' L2 B2 L2 B2 U B2 F' L B2 R2 F' L' B2 U R B",,
CnqGqYBBS,19654,2020-12-08T17:49:59.379Z,3x3x3,"U2 F' L2 F' R L D' L U2 B2 L2 B2 U2 F2 U F2 D' B2 U2",,
X8jDH2XGm,21791,2020-12-08T17:53:42.140Z,3x3x3,"D2 L2 F2 D2 L2 D' L2 U L2 F2 L2 R F' D L' U2 F L2 B2 F L2",,
XZ97gr03S,21723,2020-12-08T17:54:58.270Z,3x3x3,"D F D F B U R D2 L U' R2 B2 U2 L2 F' U2 B R2 B' R2",,
N3P53DV-x,22030,2020-12-08T17:55:50.202Z,3x3x3,"L D2 U2 L F2 D2 R U2 L2 D2 F2 U' R' B U' L B2 D' L' R2 B'",,
54JGCHIPF,21930,2020-12-08T17:56:40.302Z,3x3x3,"L F2 D2 U2 R' B2 L' R2 B2 R' U2 F' U2 B' U' B D' F2 R F2 D",,
cl0R9abrK,18390,2020-12-08T19:13:26.074Z,3x3x3,"D' U' B2 R2 U' L2 D' B2 L2 F2 U' L' B' L2 F2 D2 L' B' L B' D'",,
lczYlihZ2,19493,2020-12-08T19:14:10.365Z,3x3x3,"U L2 B' L F2 L2 U R F' B' D R2 L2 B2 U R2 U B2 R2",,
hCkOAgK5z,23138,2020-12-08T19:15:04.629Z,3x3x3,"D' R2 D2 B2 R2 U F2 D B2 D' L2 B F2 U' L' R' D B2 F U' F'",,
eINELq1a2,19158,2020-12-08T19:16:19.232Z,3x3x3,"D2 L U2 L B2 R' B2 F2 D2 R B2 F' U' L B R' B' R' B D' L2",,
mKxit5zkc,20131,2020-12-08T19:18:03.106Z,3x3x3,"L B L' U F' R2 F2 B' D2 R F2 L2 F2 U2 R B2 R' U2 L2",,
l_AExrMQb,20706,2020-12-08T19:18:54.941Z,3x3x3,"L2 F2 L2 D2 U' L2 D' U' B2 U2 F' D2 R U L' R B F2 D U2",,
hKUPWsISh,23586,2020-12-08T19:19:47.382Z,3x3x3,"L2 R2 D L2 U' R2 D B2 R2 U' F L' D2 R F2 U2 F' R D U'",,
3NknoVg_T,21524,2020-12-08T19:20:30.325Z,3x3x3,"D2 L2 F2 R' D2 B2 D2 F2 L2 D2 U B R' D2 F' D2 U2 R2 B F'",,
hM9kHpTaH,25405,2020-12-08T19:21:13.921Z,3x3x3,"R2 D2 L2 U R2 F2 U' R2 U F2 D' L' D R2 D B F U L F R'",,
QD59Htu1f,26398,2020-12-08T19:22:03.550Z,3x3x3,"D' R2 D' U' R2 B2 R2 B2 D' U' F2 L' F' U2 L2 R2 U' R' U2 R F'",,
UZ5ZPzLfA,19994,2020-12-08T19:22:53.398Z,3x3x3,"R2 F U2 R B2 R2 L' U2 L' F R2 B2 D2 L2 F2 U2 D' R2 L2 B2 D'",,
J9-NYzPfh,20339,2020-12-08T19:23:38.053Z,3x3x3,"D2 F2 R2 D' U2 B2 U' L2 U B2 R2 F U B2 R' B R U L' B2 U'",,
KeQVmOARn,21379,2020-12-08T19:24:18.494Z,3x3x3,"D' R2 B2 D B2 R2 U B2 U2 F2 U L F D2 F2 R U B' R2 D2 L",,
XMYe0G7xo,20201,2020-12-08T19:24:58.216Z,3x3x3,"U F2 R2 B2 L2 F2 U B2 U2 R2 D' R' U' B2 U B' R F U R D2",,
HXD6Z4q3f,22234,2020-12-08T19:25:41.912Z,3x3x3,"R D2 B2 F2 L' F2 D2 R' D2 L' D F R' B L' D' B2 R B'",,
X3caGBgMt,20890,2020-12-08T19:26:25.055Z,3x3x3,"F B' L2 U F' L' B L2 B' L2 U B2 R2 U B2 U' B2 D2 L2 B2",,
JJCb0vQVT,20986,2020-12-08T19:29:01.667Z,3x3x3,"D2 B2 D2 R2 U2 B R2 B' L2 F' D' F2 U F' D L' B2 R2 D2",,
3VsUFO-c0,25209,2020-12-08T19:29:53.657Z,3x3x3,"U L2 R2 U' F2 L2 B2 R2 U2 R2 F' D' F2 L2 R' D U F2 U R F",,
Wo-aj0zI1,19565,2020-12-08T19:30:31.485Z,3x3x3,"L' B2 R2 L2 U L U' D2 F R D2 L2 D2 R L2 B2 D2 B2 U2 L",,
hFZxk9UTj,18418,2020-12-08T19:31:17.250Z,3x3x3,"L2 R2 B L2 B2 L2 U2 B' U2 B L2 R' B F' U' L' D B2 U2 L B2",,
ToVq_nXlw,20328,2020-12-08T19:31:58.745Z,3x3x3,"L2 D2 R B2 R2 D2 U2 B2 U2 R' F D2 R B2 D F L2 D2 B2 F2",,
oZdl-eSAA,22142,2020-12-08T19:32:48.205Z,3x3x3,"R2 B' F' D2 R2 B R2 U2 F R2 F L' D2 L B' D' U' B' F2 U2",,
NieWCg4lx,21212,2020-12-08T19:33:29.138Z,3x3x3,"F D2 F R2 D2 B2 D2 F2 R2 U2 B' R' D U2 R' B L R' D B2",,
awRDTAk79,19361,2020-12-08T19:34:06.255Z,3x3x3,"B L B U D2 R' B' D2 R D2 F2 R2 U B2 L2 D2 B2 D' B2 D'",,
ZMuNQAFkF,21420,2020-12-08T19:36:45.026Z,3x3x3,"U2 B2 R2 F L2 F2 D2 F' D2 B' U2 R B2 D U F' R D' R2 B' R'",,
zMxq_YInb,22266,2020-12-08T19:37:25.252Z,3x3x3,"B2 L2 D2 B2 U' B2 F2 L2 R2 D R2 B' R2 U' F' U2 R D' L' B2 U2",,
GT41uUsTJ,15590,2020-12-09T11:01:52.110Z,3x3x3,"L2 F' B2 R F2 D R L B2 U2 F2 D L2 D' L2 D L2 U2 L2",,
_HJvBKTL6,20926,2020-12-09T11:02:55.167Z,3x3x3,"R2 F' L2 B' L2 B L2 R2 D2 F' R2 D' F2 D2 L R F D2 L U2 F'",,
R8nsRtixo,22975,2020-12-09T11:08:56.946Z,3x3x3,"R' U D' L' B' R2 F' D' R' F R F2 R' U2 F2 D2 F2 L D2 L' B2",,
4mUkI2kpl,21110,2020-12-09T11:09:52.040Z,3x3x3,"F2 L2 D2 U R2 B2 U' R2 B2 D' L2 B' L R F D2 L R U2 F' U",,
x-71O9rup,18100,2020-12-09T11:10:35.961Z,3x3x3,"D2 R F2 R2 D2 U2 L' U2 L B2 R2 D B' R2 F U' F' D' L' B2 L2",,
WTWMKPK3_,25513,2020-12-09T11:11:28.787Z,3x3x3,"L2 F2 L2 B2 D2 B' U2 R2 D2 F2 R2 U B' R2 F U2 R' F R2 D U2",,
pbjogJUcI,27329,2020-12-09T11:13:13.679Z,3x3x3,"U F2 L2 F2 R2 D' U' R2 F2 D' U' L' F U2 R' B' F2 U F' D2 U",,
uw9U0rjBD,23598,2020-12-09T11:14:00.680Z,3x3x3,"D2 L2 F' D2 F U2 R2 U2 B2 D2 F' U' F' D' L2 F U2 L D2 F' U'",,
9JTtYbRb-,28629,2020-12-09T11:14:51.805Z,3x3x3,"U2 B2 L2 F' D2 F U2 F2 D2 B L2 D' L D' F' U2 R2 F2 R U2",,
1zyA296oA,24957,2020-12-09T11:15:48.749Z,3x3x3,"B' R2 F2 L2 D2 B' R2 B L2 B2 F' R U F D' L' F' R B2 F' D'",,
0VeKtZCV7,23352,2020-12-09T11:16:39.181Z,3x3x3,"B' R' U' F R' L' U B U2 R F' B R2 F' L2 B' R2 L2 D2 R2 L2",,
FhRGn-Icc,25246,2020-12-09T11:18:37.927Z,3x3x3,"D2 F2 U' R2 B2 U F2 U2 L2 U R' D B D2 F U2 R2 D B' R'",,
_2rGQvUL1,17756,2020-12-09T11:19:15.719Z,3x3x3,"U2 L2 R2 U' F2 U2 F2 U B2 D L2 B R B2 U R' D U F R U2",,
Hqc41kz_V,20771,2020-12-09T11:19:57.527Z,3x3x3,"F' L2 R2 U2 B' F2 R2 U2 R2 D2 R2 D R D L F' D2 F R B2 D",,
lbFEcMtp7,21519,2020-12-09T11:20:39.556Z,3x3x3,"U B2 U2 B2 R2 D' L2 B2 F2 D' F2 L' B' F2 R' B2 R' F R2 B2 F",,
qVUocn5AB,18456,2020-12-09T11:21:23.022Z,3x3x3,"F2 U2 R2 U F2 D2 L2 B2 L2 F2 R2 B' D R D' B2 D' R2 U B D'",,
_TWSg8dsD,21104,2020-12-09T11:22:04.894Z,3x3x3,"U' B2 L2 D2 F2 D B2 R2 D L2 R2 B' U2 R U2 R U' R F2 L2",,
QhSB88ayh,18479,2020-12-09T11:22:50.099Z,3x3x3,"U' B2 R2 U R2 D' F2 D2 B2 U' B2 R' F2 U R' F2 R F' R B2 R",,
PHgr4w-29,21593,2020-12-09T11:23:32.646Z,3x3x3,"F2 D2 B' D2 F' D2 F2 L2 F2 R2 F2 D L2 B' D L' R U F' D U'",,
4gS1fH57j,22571,2020-12-09T11:24:20.254Z,3x3x3,"R2 L B D2 R' F' L F U F R' D L2 F2 L2 D2 B2 U D2 R2 B2",,
SGHDjB3sP,18744,2020-12-09T11:25:04.774Z,3x3x3,"R' U2 R2 B' U' L F2 B2 D F2 L2 U2 R' B2 L U2 L U2 L",,
yO_yufx5l,19989,2020-12-09T11:25:48.349Z,3x3x3,"R U2 F2 R' D2 R D2 U2 R2 U2 R U' F D2 B' L U L2 U F2",,
azR6XhRVh,19751,2020-12-09T11:26:33.816Z,3x3x3,"D' F' L2 B' R' U' F' B' D' F' U2 B2 L2 D2 L' U2 L' U2 D2 B2 L'",,
gwtp3wdFZ,23224,2020-12-09T11:27:25.937Z,3x3x3,"R2 D' U' R2 U B2 D F2 L2 B2 U' L B' L B2 L2 U F' D L U2",,
RRdzoIA0n,19214,2020-12-09T11:28:07.408Z,3x3x3,"F2 D L2 B2 U L2 B2 U R2 U2 L2 R' U' B' L2 F' D' U2 B' D2",,
qh26FwC1k,22273,2020-12-09T11:28:50.362Z,3x3x3,"B2 R2 F2 U' F2 U' L2 F2 L2 D' R2 B' U L U' R' F R D2 L' U'",,
CsruP1h5r,24395,2020-12-09T11:29:51.841Z,3x3x3,"B' L2 D2 L2 B' L2 B2 L2 U2 B' U2 R D L' B L' F' U R2 B' L2",,
koSCj6K_w,22105,2020-12-09T11:30:33.819Z,3x3x3,"F' R D F U D R2 L U D2 B2 L' U2 R2 F2 U2 R2 F2 L F2",,
q0o_RR0m6,21979,2020-12-09T11:33:31.706Z,3x3x3,"F B2 D2 L2 D' B' R B' L' D2 F' L2 B' D2 B' R2 B' R2 F U2",,
9UuahjGrb,22495,2020-12-09T11:34:19.181Z,3x3x3,"B2 L2 B2 R2 D' U2 F2 U' R2 D2 F' U B' R' F R' U2 L' F' R'",,
7952Os54o,24281,2020-12-09T11:35:02.443Z,3x3x3,"U2 B' D2 F R2 D2 R2 F2 U2 B F' D L' F' R B2 D2 F L2 F D",,
MZW3U8ESD,20931,2020-12-09T11:35:53.693Z,3x3x3,"F' U' F2 D R' B' L' D' F2 U D2 R2 L2 B' D2 F R2 B2 L2 U2 B'",,
gYUdIpe9E,16859,2020-12-09T11:36:28.369Z,3x3x3,"R2 D F B U D B' D' L F' R F2 R' B2 U2 F2 L F2 L B2 D2",,
XNq7EPwzW,24685,2020-12-09T12:44:15.431Z,3x3x3,"B' R2 F D2 F U2 R2 D2 B2 L2 F D' U' R' U2 R2 F D' R' B' R",,
AhIGL529d,22897,2020-12-09T12:45:01.754Z,3x3x3,"R' U B L2 D' F D R L U2 D2 R2 U2 L2 B2 U2 D2 R2 D' L2",,
1iGVy6UQd,19603,2020-12-09T12:45:50.808Z,3x3x3,"U R' B D2 R' L' F D' F R' B2 U2 R' D2 R2 D2 R B2 D2 B2",,
CgdgeqaOZ,18220,2020-12-09T12:47:34.912Z,3x3x3,"U2 F2 D2 L2 U' R2 F2 L2 U B2 U2 B F' R' D L' D2 L' U' B U",,
qdAgCePcj,24353,2020-12-09T12:48:19.088Z,3x3x3,"R2 U R2 D' F2 D2 U' L2 R2 F' D' R' F U2 B U2 B2 U L",,
7pBEy4dzD,20739,2020-12-09T12:49:00.885Z,3x3x3,"U R2 D2 F2 U R2 U' F2 R2 U2 L' R' U' F' D R D' L' D' B U",,
vDaCSbxJl,24898,2020-12-09T12:50:47.871Z,3x3x3,"L2 U2 F2 D L2 U' F2 D L2 D2 F D R D2 L D' U' L D2 B' D2",,
Hudpmq1XY,19556,2020-12-09T12:52:26.289Z,3x3x3,"F2 R' U F' U R B' D L B2 L2 D2 F U2 B' L2 B' U2 B2 R2",,
nrFiPU8ds,22991,2020-12-09T12:53:09.820Z,3x3x3,"B' R2 B' D2 B2 L2 B' L2 B L2 D2 L' D' B F' R B2 D L' D U",,
1OtpO4Abc,20560,2020-12-09T12:53:48.401Z,3x3x3,"D' B2 U' B2 L2 B2 U F2 R2 U2 L2 B U' B' D' F' R' D' L2",,
OqxOjkZgG,16796,2020-12-09T12:54:23.117Z,3x3x3,"U' B2 U' R2 D' L2 R2 D F2 D F2 L' U' R' F' L D' L2 D L' F2",,
KJxGTh-Qp,17457,2020-12-09T12:55:31.101Z,3x3x3,"U2 B L2 F D2 B F' D2 R2 U' F R U' F2 L2 F D B R U",,
w0merwd-1,20515,2020-12-09T12:56:18.126Z,3x3x3,"L' U2 L2 R2 F2 R D2 R2 F' U' F2 D' L B' F D' L R",,
9J0W6_E46,15820,2020-12-09T12:58:22.735Z,3x3x3,"F2 R F D L' U L2 D' R' F' D2 F2 R2 L' D2 L' F2 L F2 U2 R'",,
YP7X1fvKJ,21744,2020-12-09T13:00:16.004Z,3x3x3,"L2 U R2 D2 R2 U' R2 U B2 F2 U' F' R' B D' L' R D2 B' F' U2",,
FHChv00HA,18863,2020-12-09T14:27:01.471Z,3x3x3,"D2 B2 D2 R2 D2 B D2 F2 L2 F' D2 L' B' F' U F' D' R D L R",,
j1RWlOeUm,21787,2020-12-09T14:27:57.665Z,3x3x3,"B2 L' F2 R' B2 U2 F2 D2 L' F2 L' B' D2 R' D' F2 R' D2 F2 U B'",,
JLVe9h1zs,18001,2020-12-09T14:28:44.761Z,3x3x3,"R2 B2 U' B2 D R2 F2 D B2 D' L U' L' F L U' B2 D B' D2 L",,
AaaQePUVe,22646,2020-12-09T14:29:38.878Z,3x3x3,"D R2 D' B2 D2 U' B2 F2 R2 B2 L' F' U2 F R' F' L' B2 U2 F' U'",,
fIoyGgXZG,22386,2020-12-09T14:32:11.644Z,3x3x3,"B' U2 F' U' L2 U L' B2 D R F2 U F2 L2 U2 R2 L2 D R2 U R2",,
ECQKi79cz,22407,2020-12-09T14:33:16.888Z,3x3x3,"L2 U2 R2 D' L2 B2 R2 F2 D' R2 U2 B F' L' F U R D' R' D' B'",,
SaaVIpoX6,22790,2020-12-09T14:34:00.897Z,3x3x3,"D2 L2 B2 U' F2 L2 D R2 D2 L2 U R F' L2 U2 L' U' B U2 B R",,
smaa_5wwB,21896,2020-12-09T14:34:48.351Z,3x3x3,"L2 D2 U2 F' L2 F R2 U2 L2 D2 B2 D' L R2 U' F' L' U R' F U'",,
LrvhzXzku,20739,2020-12-09T14:35:37.671Z,3x3x3,"B2 F2 U' F2 R2 U F2 L2 B2 F2 U' L R' B' L R2 U L2 R' B' F'",,
jya-s_W_F,20531,2020-12-09T14:36:22.313Z,3x3x3,"R2 F' D2 F R2 F D2 U2 B F D F' U2 F U F L' D B2 L B'",,
yaXgRoxCd,21280,2020-12-09T14:37:59.251Z,3x3x3,"L2 F R F2 R2 L U D' R F2 R2 D2 F' R2 B' U2 D2 R2 F' U2",,
XOetErQL0,19120,2020-12-09T14:38:40.170Z,3x3x3,"R2 F2 U' F2 D' L2 D' R2 B2 D2 U' L U2 B' D F L2 D' B' R2 F",,
tCjwq80nB,22528,2020-12-09T14:39:23.304Z,3x3x3,"U R2 B2 R2 U2 F2 D L2 R2 U F2 R' B' L2 U L B' L R D R2",,
wpbCJWczb,23653,2020-12-09T14:40:05.451Z,3x3x3,"B2 L2 D R2 D R2 F2 D' U R2 U B' R2 D' B2 F D F' R F U",,
gU1Yjw6FZ,19942,2020-12-09T14:40:44.194Z,3x3x3,"F2 D2 F2 D' F2 U B2 F2 U2 L2 D' L' D F D B U L U' R2 D2",,
gtTYqZVdx,21732,2020-12-09T14:41:30.837Z,3x3x3,"D2 F' L B' U' D2 F' R B R2 D2 B2 D B2 L2 B2 D R2 B2 U2",,
A1Vt28UiA,22280,2020-12-09T14:42:55.030Z,3x3x3,"F2 U' F2 D L2 D2 R2 B2 U2 B2 D F' R D' B2 L U2 L2 B L2 U2",,
mQukSduGn,22286,2020-12-09T14:43:37.939Z,3x3x3,"F' D' F' L U D R' B R' D R2 B2 R2 F2 U R2 U' F2 U2",,
4dxs0I8qb,20496,2020-12-09T14:44:39.633Z,3x3x3,"F R' L2 F2 U D F2 R F U F2 R2 U B2 R2 U B2 D L2 B2",,
0dr-nS2Oz,18986,2020-12-09T14:45:15.400Z,3x3x3,"D R2 U' F2 D F2 R2 U L2 F2 L F' U' L' B L B D2 L U2",,
jWEVsJTFY,22269,2020-12-09T14:46:54.555Z,3x3x3,"D2 R2 F2 U B2 R2 U2 R2 U L2 U' L B' D B F D' U L' R F2",,
64FYDGJJN,24924,2020-12-09T22:30:18.865Z,3x3x3,"D2 U' F2 U F2 L2 F2 D' B2 U L2 B F2 L U' F' D' B' F U' R'",,
xCkRBMnzE,16703,2020-12-09T22:32:21.760Z,3x3x3,"U' D F' R D R2 L' D B2 R L2 U' F2 D L2 F2 R2 D2 F2 U F2",,
OTvVrRzMD,24386,2020-12-09T22:33:18.884Z,3x3x3,"F2 L2 D2 B2 F2 L2 U' L2 F2 U B' F' D B2 L' D' B2 F' R' B'",,
-o0K716i_,22992,2020-12-09T22:34:02.819Z,3x3x3,"D R2 B2 D' R2 B2 U2 R2 U B2 U' L' U' B D' U2 B L2 R' F",,
WXAynPFsR,25382,2020-12-09T22:34:49.478Z,3x3x3,"F' R2 F U2 B U2 L2 B' U2 R2 B2 L U R D U2 F' R2 U' B L",,
xvjAJQI-M,23486,2020-12-09T22:36:05.130Z,3x3x3,"L D B R' L U R U' L U' F2 L2 D' R2 F2 U B2 U' F2 D'",,
mhaU0uzlA,22293,2020-12-09T22:37:10.837Z,3x3x3,"F2 R' F B2 U2 R' B2 L' D F' D2 F' U2 L2 F' U2 F U2 L2 F'",,
gXu_eXu-U,22686,2020-12-09T22:37:55.108Z,3x3x3,"R2 F' L2 R2 B L2 D2 R2 F' D2 U' L D2 L2 F' D L' U L2 F'",,
9AaA3jEWd,19122,2020-12-09T22:38:36.885Z,3x3x3,"B2 D B2 U R2 U' R2 F2 D B2 F2 L' U' B' L R D' F2 R2 D' R",,
nJj_VxTEE,19477,2020-12-09T22:39:16.365Z,3x3x3,"L2 F2 D' L2 U2 B2 U R2 B2 F2 U2 R D R2 U F' L' D L2 U2",,
XKw6icwwl,21220,2020-12-09T22:40:06.121Z,3x3x3,"F2 L2 F2 U2 R2 U B2 U B2 U R' D' B2 R' U R F' L2 U R'",,
YGUSRGrBi,23130,2020-12-09T22:41:00.054Z,3x3x3,"R U' B' D B R' F U D2 R B2 D2 F2 R' B2 R D2 F2 U2",,
N1HwdGKKA,22190,2020-12-09T22:41:43.736Z,3x3x3,"L F2 U2 B2 D' F U2 R D2 F' U L2 U L2 D2 R2 L2 F2 B2 D B2",,
d2FQafsF-,25484,2020-12-09T22:42:28.765Z,3x3x3,"B2 L2 F2 U' R2 D L2 D' R2 B2 D2 B' L B R' U L D B2 D2 B",,
RlH2_Wevd,19661,2020-12-09T22:43:12.245Z,3x3x3,"R U2 R' U2 L2 D2 B2 R' D2 R2 U' L' U2 F U2 R B2 U F'",,
dJfsiFukn,20128,2020-12-09T22:43:47.050Z,3x3x3,"B F' U2 B' L2 R2 B2 D2 R2 U' F' D2 U2 L2 D R F' L D'",,
PTQMu5amn,23680,2020-12-09T22:45:38.695Z,3x3x3,"R' B2 R' F2 R' B2 D2 B2 R' U2 L' D' L2 B' L D2 B L D R2",,
-TlX7n3sW,22178,2020-12-09T22:46:23.725Z,3x3x3,"L2 B' U2 F U2 F2 R2 U2 B' F U2 R' F' L2 B' D R2 U L B R2",,
iNj9xCIUz,28417,2020-12-10T21:37:34.372Z,3x3x3,"F D R2 L2 F L' B2 U' B U R2 U2 R2 U2 B2 R2 F2 R2 D B2",,
C7n0kdFO7,20389,2020-12-10T21:38:15.074Z,3x3x3,"B2 L2 U' R2 B2 R2 D' F2 D' B2 D2 B' L2 D' L U' B U B'",,
r4sCNBYOO,27916,2020-12-10T21:39:15.319Z,3x3x3,"D' B2 D2 U F2 L2 D B2 R2 U' R2 F R' U' F2 L' B' U' F' D F'",,
_PYjxu9MS,20690,2020-12-10T21:39:59.697Z,3x3x3,"R2 F2 D2 L2 R2 U F2 U2 L2 U2 L U' F' D F2 L2 F' R B L2 D'",,
wbda2e-kP,19237,2020-12-10T21:40:44.473Z,3x3x3,"U2 B2 U2 L2 D2 L' B2 D2 U2 L' U2 B' L2 D' L2 F R B' F2 L B2",,
lUIf3iSDx,23166,2020-12-10T21:41:31.131Z,3x3x3,"D U2 F2 D B2 R2 D F2 U F2 L' B L R U B2 F2 R' F' L",,
zpwh7VEZR,19831,2020-12-10T21:42:09.683Z,3x3x3,"R2 F2 R2 D B2 R2 D R2 F2 D' R' U' B' F L' B' L' D2 L2 U L",,
yKAhCBqYY,25464,2020-12-10T21:42:59.374Z,3x3x3,"B2 L2 B2 U2 B2 U' B2 F2 D L2 F2 L D' L' R' B2 F R' B' F2 U",,
8QakRfHGX,25695,2020-12-10T21:43:46.584Z,3x3x3,"U2 F2 L2 B2 D' B2 U' R2 D U2 L2 B D2 L' R U' B U B2 F2 U2",,
OJcm8RKoV,22618,2020-12-10T21:44:27.715Z,3x3x3,"F2 L D2 U2 B2 R' U2 L2 R' U2 F' U' F' L2 B2 D F' R' D U",,
CZVy6OI1m,15728,2020-12-10T21:45:03.000Z,3x3x3,"B2 R' B2 R' U2 R' B2 L2 F2 U2 R' U L B2 R' U2 F2 D R2 F'",,
buTh1ixAh,15158,2020-12-10T21:46:37.128Z,3x3x3,"D2 R F2 L' F2 U2 L2 D2 L' B2 L' B' D U B' U2 B' D2 R2 B' U2",,
b9KgvvyWF,20169,2020-12-10T21:47:25.315Z,3x3x3,"R2 F2 L2 R2 F' R2 F L2 F2 U2 F D L D2 B' D U2 L' B L2",,
jlcExUcgK,21740,2020-12-10T21:48:08.468Z,3x3x3,"B2 U' R2 F2 D2 R2 D B2 D2 R2 U F' R F2 R U L' F2 U' B F'",,
N1qcCo7oy,19039,2020-12-10T21:48:50.095Z,3x3x3,"L D2 B' R' L2 D F B D' B2 U2 D2 F L2 D2 B U2 B' D2 B",,
